"Daily Mean Air Temperature ",,,
,,,
Date,Value,"Time Period","Climate Model"
2067/07/10,33.75,2040-2069,IPSL-CM5A-LA
2067/07/11,35.52,2040-2069,IPSL-CM5A-LA
2067/07/12,37.26,2040-2069,IPSL-CM5A-LA
2067/07/13,38.55,2040-2069,IPSL-CM5A-LA
2067/07/14,39.4,2040-2069,IPSL-CM5A-LA
2067/07/15,40.74,2040-2069,IPSL-CM5A-LA
2067/07/16,40.57,2040-2069,IPSL-CM5A-LA
2067/07/17,39.83,2040-2069,IPSL-CM5A-LA
2067/07/18,39.35,2040-2069,IPSL-CM5A-LA
2067/07/19,36.97,2040-2069,IPSL-CM5A-LA
2067/07/20,37.44,2040-2069,IPSL-CM5A-LA
2067/07/21,38.15,2040-2069,IPSL-CM5A-LA
2067/07/22,39.21,2040-2069,IPSL-CM5A-LA
2067/07/23,38.03,2040-2069,IPSL-CM5A-LA
2067/07/24,35.66,2040-2069,IPSL-CM5A-LA
2067/07/25,35.47,2040-2069,IPSL-CM5A-LA
2067/07/26,37.75,2040-2069,IPSL-CM5A-LA
2067/07/27,41.06,2040-2069,IPSL-CM5A-LA
2067/07/28,40.01,2040-2069,IPSL-CM5A-LA
2067/07/29,36.85,2040-2069,IPSL-CM5A-LA
2067/07/30,37.24,2040-2069,IPSL-CM5A-LA
2067/07/31,37.35,2040-2069,IPSL-CM5A-LA
2067/08/01,36.87,2040-2069,IPSL-CM5A-LA
2067/08/02,38.75,2040-2069,IPSL-CM5A-LA
2067/08/03,38.14,2040-2069,IPSL-CM5A-LA
2067/08/04,38.2,2040-2069,IPSL-CM5A-LA
2067/08/05,36.59,2040-2069,IPSL-CM5A-LA
2067/08/06,36.39,2040-2069,IPSL-CM5A-LA
2067/08/07,37.52,2040-2069,IPSL-CM5A-LA
2067/08/08,38.36,2040-2069,IPSL-CM5A-LA
2067/08/09,38.45,2040-2069,IPSL-CM5A-LA
2067/08/10,38.38,2040-2069,IPSL-CM5A-LA
2067/08/11,37.23,2040-2069,IPSL-CM5A-LA
2067/08/12,37.71,2040-2069,IPSL-CM5A-LA
2067/08/13,36.67,2040-2069,IPSL-CM5A-LA
2067/08/14,35.83,2040-2069,IPSL-CM5A-LA
2067/08/15,36.82,2040-2069,IPSL-CM5A-LA
2067/08/16,38.61,2040-2069,IPSL-CM5A-LA
2067/08/17,40.31,2040-2069,IPSL-CM5A-LA
2067/08/18,41.07,2040-2069,IPSL-CM5A-LA
2067/08/19,42.14,2040-2069,IPSL-CM5A-LA
2067/08/20,40.93,2040-2069,IPSL-CM5A-LA
2067/08/21,36.2,2040-2069,IPSL-CM5A-LA
2067/08/22,35.2,2040-2069,IPSL-CM5A-LA
2067/08/23,37.72,2040-2069,IPSL-CM5A-LA
2067/08/24,35.61,2040-2069,IPSL-CM5A-LA
2067/08/25,36.05,2040-2069,IPSL-CM5A-LA
2067/08/26,35.54,2040-2069,IPSL-CM5A-LA
2067/08/27,35.93,2040-2069,IPSL-CM5A-LA
2067/08/28,34.24,2040-2069,IPSL-CM5A-LA
2067/08/29,35.42,2040-2069,IPSL-CM5A-LA
2067/08/30,36.6,2040-2069,IPSL-CM5A-LA
2067/08/31,36.82,2040-2069,IPSL-CM5A-LA
2067/09/01,36.11,2040-2069,IPSL-CM5A-LA
2067/09/02,34.75,2040-2069,IPSL-CM5A-LA
2067/09/03,34.43,2040-2069,IPSL-CM5A-LA
2067/09/04,34.39,2040-2069,IPSL-CM5A-LA
2067/09/05,35.73,2040-2069,IPSL-CM5A-LA
2067/09/06,36.28,2040-2069,IPSL-CM5A-LA
2067/09/07,36.23,2040-2069,IPSL-CM5A-LA
2067/09/08,36.66,2040-2069,IPSL-CM5A-LA
2067/09/09,32.84,2040-2069,IPSL-CM5A-LA
2067/09/10,26.73,2040-2069,IPSL-CM5A-LA
2067/09/11,25.01,2040-2069,IPSL-CM5A-LA
2067/09/12,26.24,2040-2069,IPSL-CM5A-LA
2067/09/13,28.74,2040-2069,IPSL-CM5A-LA
2067/09/14,25.25,2040-2069,IPSL-CM5A-LA
2067/09/15,22.24,2040-2069,IPSL-CM5A-LA
2067/09/16,23.17,2040-2069,IPSL-CM5A-LA
2067/09/17,26.11,2040-2069,IPSL-CM5A-LA
2067/09/18,29.38,2040-2069,IPSL-CM5A-LA
2067/09/19,30.8,2040-2069,IPSL-CM5A-LA
2067/09/20,31.16,2040-2069,IPSL-CM5A-LA
2067/09/21,31.47,2040-2069,IPSL-CM5A-LA
2067/09/22,31.42,2040-2069,IPSL-CM5A-LA
2067/09/23,30.65,2040-2069,IPSL-CM5A-LA
2067/09/24,31.26,2040-2069,IPSL-CM5A-LA
2067/09/25,28.25,2040-2069,IPSL-CM5A-LA
2067/09/26,27.16,2040-2069,IPSL-CM5A-LA
2067/09/27,26.62,2040-2069,IPSL-CM5A-LA
2067/09/28,27.87,2040-2069,IPSL-CM5A-LA
2067/09/29,28.42,2040-2069,IPSL-CM5A-LA
2067/09/30,27.62,2040-2069,IPSL-CM5A-LA
2067/10/01,27.01,2040-2069,IPSL-CM5A-LA
2067/10/02,27.14,2040-2069,IPSL-CM5A-LA
2067/10/03,27.82,2040-2069,IPSL-CM5A-LA
2067/10/04,29.43,2040-2069,IPSL-CM5A-LA
2067/10/05,29.16,2040-2069,IPSL-CM5A-LA
2067/10/06,29.86,2040-2069,IPSL-CM5A-LA
2067/10/07,28.43,2040-2069,IPSL-CM5A-LA
2067/10/08,24.16,2040-2069,IPSL-CM5A-LA
2067/10/09,22.02,2040-2069,IPSL-CM5A-LA
2067/10/10,22.98,2040-2069,IPSL-CM5A-LA
2067/10/11,21.76,2040-2069,IPSL-CM5A-LA
2067/10/12,27.84,2040-2069,IPSL-CM5A-LA
2067/10/13,30.88,2040-2069,IPSL-CM5A-LA
2067/10/14,28.73,2040-2069,IPSL-CM5A-LA
2067/10/15,27.29,2040-2069,IPSL-CM5A-LA
2067/10/16,22.77,2040-2069,IPSL-CM5A-LA
2067/10/17,22.21,2040-2069,IPSL-CM5A-LA
2067/10/18,21.18,2040-2069,IPSL-CM5A-LA
2067/10/19,21.33,2040-2069,IPSL-CM5A-LA
2067/10/20,21.53,2040-2069,IPSL-CM5A-LA
2067/10/21,22.67,2040-2069,IPSL-CM5A-LA
2067/10/22,19.2,2040-2069,IPSL-CM5A-LA
2067/10/23,17.87,2040-2069,IPSL-CM5A-LA
2067/10/24,22.03,2040-2069,IPSL-CM5A-LA
2067/10/25,21.61,2040-2069,IPSL-CM5A-LA
2067/10/26,16.74,2040-2069,IPSL-CM5A-LA
2067/10/27,17.96,2040-2069,IPSL-CM5A-LA
2067/10/28,20.3,2040-2069,IPSL-CM5A-LA
2067/10/29,20.55,2040-2069,IPSL-CM5A-LA
2067/10/30,21.25,2040-2069,IPSL-CM5A-LA
2067/10/31,23.48,2040-2069,IPSL-CM5A-LA
2067/11/01,18.21,2040-2069,IPSL-CM5A-LA
2067/11/02,11.57,2040-2069,IPSL-CM5A-LA
2067/11/03,9.95,2040-2069,IPSL-CM5A-LA
2067/11/04,12.22,2040-2069,IPSL-CM5A-LA
2067/11/05,12.68,2040-2069,IPSL-CM5A-LA
2067/11/06,11.48,2040-2069,IPSL-CM5A-LA
2067/11/07,9.44,2040-2069,IPSL-CM5A-LA
2067/11/08,8,2040-2069,IPSL-CM5A-LA
2067/11/09,8.11,2040-2069,IPSL-CM5A-LA
2067/11/10,6.98,2040-2069,IPSL-CM5A-LA
2067/11/11,6.03,2040-2069,IPSL-CM5A-LA
2067/11/12,4.71,2040-2069,IPSL-CM5A-LA
2067/11/13,2.29,2040-2069,IPSL-CM5A-LA
2067/11/14,0.78,2040-2069,IPSL-CM5A-LA
2067/11/15,0.99,2040-2069,IPSL-CM5A-LA
2067/11/16,2.17,2040-2069,IPSL-CM5A-LA
2067/11/17,2.66,2040-2069,IPSL-CM5A-LA
2067/11/18,2.53,2040-2069,IPSL-CM5A-LA
2067/11/19,2.77,2040-2069,IPSL-CM5A-LA
2067/11/20,5.33,2040-2069,IPSL-CM5A-LA
2067/11/21,6.28,2040-2069,IPSL-CM5A-LA
2067/11/22,3.39,2040-2069,IPSL-CM5A-LA
2067/11/23,5,2040-2069,IPSL-CM5A-LA
2067/11/24,4.69,2040-2069,IPSL-CM5A-LA
2067/11/25,3.1,2040-2069,IPSL-CM5A-LA
2067/11/26,-0.18,2040-2069,IPSL-CM5A-LA
2067/11/27,-1.34,2040-2069,IPSL-CM5A-LA
2067/11/28,3.63,2040-2069,IPSL-CM5A-LA
2067/11/29,4.06,2040-2069,IPSL-CM5A-LA
2067/11/30,3.23,2040-2069,IPSL-CM5A-LA
2067/12/01,4.05,2040-2069,IPSL-CM5A-LA
2067/12/02,5.61,2040-2069,IPSL-CM5A-LA
2067/12/03,5.66,2040-2069,IPSL-CM5A-LA
2067/12/04,4.08,2040-2069,IPSL-CM5A-LA
2067/12/05,3.4,2040-2069,IPSL-CM5A-LA
2067/12/06,5.59,2040-2069,IPSL-CM5A-LA
2067/12/07,5.87,2040-2069,IPSL-CM5A-LA
2067/12/08,5.46,2040-2069,IPSL-CM5A-LA
2067/12/09,11.22,2040-2069,IPSL-CM5A-LA
2067/12/10,6.49,2040-2069,IPSL-CM5A-LA
2067/12/11,4.66,2040-2069,IPSL-CM5A-LA
2067/12/12,8,2040-2069,IPSL-CM5A-LA
2067/12/13,9.9,2040-2069,IPSL-CM5A-LA
2067/12/14,5.8,2040-2069,IPSL-CM5A-LA
2067/12/15,2.29,2040-2069,IPSL-CM5A-LA
2067/12/16,3.5,2040-2069,IPSL-CM5A-LA
2067/12/17,-0.44,2040-2069,IPSL-CM5A-LA
2067/12/18,-1.41,2040-2069,IPSL-CM5A-LA
2067/12/19,2.16,2040-2069,IPSL-CM5A-LA
2067/12/20,3.9,2040-2069,IPSL-CM5A-LA
2067/12/21,2.13,2040-2069,IPSL-CM5A-LA
2067/12/22,1.58,2040-2069,IPSL-CM5A-LA
2067/12/23,1.65,2040-2069,IPSL-CM5A-LA
2067/12/24,1.44,2040-2069,IPSL-CM5A-LA
2067/12/25,1.15,2040-2069,IPSL-CM5A-LA
2067/12/26,1.42,2040-2069,IPSL-CM5A-LA
2067/12/27,0.81,2040-2069,IPSL-CM5A-LA
2067/12/28,-1.46,2040-2069,IPSL-CM5A-LA
2067/12/29,1.62,2040-2069,IPSL-CM5A-LA
2067/12/30,2,2040-2069,IPSL-CM5A-LA
2067/12/31,-2.21,2040-2069,IPSL-CM5A-LA
2068/01/01,5.11,2040-2069,IPSL-CM5A-LA
2068/01/02,-3.76,2040-2069,IPSL-CM5A-LA
2068/01/03,-9.04,2040-2069,IPSL-CM5A-LA
2068/01/04,-7.75,2040-2069,IPSL-CM5A-LA
2068/01/05,-7.08,2040-2069,IPSL-CM5A-LA
2068/01/06,-6.55,2040-2069,IPSL-CM5A-LA
2068/01/07,-4.44,2040-2069,IPSL-CM5A-LA
2068/01/08,-3.3,2040-2069,IPSL-CM5A-LA
2068/01/09,-5.18,2040-2069,IPSL-CM5A-LA
2068/01/10,-4.26,2040-2069,IPSL-CM5A-LA
2068/01/11,-3.09,2040-2069,IPSL-CM5A-LA
2068/01/12,-0.36,2040-2069,IPSL-CM5A-LA
2068/01/13,-4.8,2040-2069,IPSL-CM5A-LA
2068/01/14,-3.52,2040-2069,IPSL-CM5A-LA
2068/01/15,9.31,2040-2069,IPSL-CM5A-LA
2068/01/16,12.55,2040-2069,IPSL-CM5A-LA
2068/01/17,9.48,2040-2069,IPSL-CM5A-LA
2068/01/18,0.03,2040-2069,IPSL-CM5A-LA
2068/01/19,-0.34,2040-2069,IPSL-CM5A-LA
2068/01/20,-1.15,2040-2069,IPSL-CM5A-LA
2068/01/21,-0.66,2040-2069,IPSL-CM5A-LA
2068/01/22,-2.7,2040-2069,IPSL-CM5A-LA
2068/01/23,-5.04,2040-2069,IPSL-CM5A-LA
2068/01/24,-5.98,2040-2069,IPSL-CM5A-LA
2068/01/25,-6.5,2040-2069,IPSL-CM5A-LA
2068/01/26,-4.81,2040-2069,IPSL-CM5A-LA
2068/01/27,-2.15,2040-2069,IPSL-CM5A-LA
2068/01/28,-1.27,2040-2069,IPSL-CM5A-LA
2068/01/29,-0.72,2040-2069,IPSL-CM5A-LA
2068/01/30,-0.81,2040-2069,IPSL-CM5A-LA
2068/01/31,-0.77,2040-2069,IPSL-CM5A-LA
2068/02/01,-6.69,2040-2069,IPSL-CM5A-LA
2068/02/02,-6.66,2040-2069,IPSL-CM5A-LA
2068/02/03,-4.42,2040-2069,IPSL-CM5A-LA
2068/02/04,-4.29,2040-2069,IPSL-CM5A-LA
2068/02/05,-2.39,2040-2069,IPSL-CM5A-LA
2068/02/06,-4.24,2040-2069,IPSL-CM5A-LA
2068/02/07,-6.95,2040-2069,IPSL-CM5A-LA
2068/02/08,-8.06,2040-2069,IPSL-CM5A-LA
2068/02/09,-4.24,2040-2069,IPSL-CM5A-LA
2068/02/10,-0.01,2040-2069,IPSL-CM5A-LA
2068/02/11,8.42,2040-2069,IPSL-CM5A-LA
2068/02/12,-0.54,2040-2069,IPSL-CM5A-LA
2068/02/13,-0.34,2040-2069,IPSL-CM5A-LA
2068/02/14,-3.78,2040-2069,IPSL-CM5A-LA
2068/02/15,-6.72,2040-2069,IPSL-CM5A-LA
2068/02/16,-9.76,2040-2069,IPSL-CM5A-LA
2068/02/17,-7.4,2040-2069,IPSL-CM5A-LA
2068/02/18,-3.63,2040-2069,IPSL-CM5A-LA
2068/02/19,-3.53,2040-2069,IPSL-CM5A-LA
2068/02/20,-2.19,2040-2069,IPSL-CM5A-LA
2068/02/21,-2.4,2040-2069,IPSL-CM5A-LA
2068/02/22,-1.36,2040-2069,IPSL-CM5A-LA
2068/02/23,-1.74,2040-2069,IPSL-CM5A-LA
2068/02/24,-3.44,2040-2069,IPSL-CM5A-LA
2068/02/25,-7.5,2040-2069,IPSL-CM5A-LA
2068/02/26,-3.1,2040-2069,IPSL-CM5A-LA
2068/02/27,3.07,2040-2069,IPSL-CM5A-LA
2068/02/28,6.31,2040-2069,IPSL-CM5A-LA
2068/03/01,8.63,2040-2069,IPSL-CM5A-LA
2068/03/02,7.14,2040-2069,IPSL-CM5A-LA
2068/03/03,6.1,2040-2069,IPSL-CM5A-LA
2068/03/04,1.34,2040-2069,IPSL-CM5A-LA
2068/03/05,1.47,2040-2069,IPSL-CM5A-LA
2068/03/06,2.74,2040-2069,IPSL-CM5A-LA
2068/03/07,2.45,2040-2069,IPSL-CM5A-LA
2068/03/08,2.68,2040-2069,IPSL-CM5A-LA
2068/03/09,5.12,2040-2069,IPSL-CM5A-LA
2068/03/10,8.48,2040-2069,IPSL-CM5A-LA
2068/03/11,10.33,2040-2069,IPSL-CM5A-LA
2068/03/12,14.89,2040-2069,IPSL-CM5A-LA
2068/03/13,12.32,2040-2069,IPSL-CM5A-LA
2068/03/14,10.01,2040-2069,IPSL-CM5A-LA
2068/03/15,4.69,2040-2069,IPSL-CM5A-LA
2068/03/16,3.36,2040-2069,IPSL-CM5A-LA
2068/03/17,2.63,2040-2069,IPSL-CM5A-LA
2068/03/18,2.46,2040-2069,IPSL-CM5A-LA
2068/03/19,2.17,2040-2069,IPSL-CM5A-LA
2068/03/20,0.81,2040-2069,IPSL-CM5A-LA
2068/03/21,8.11,2040-2069,IPSL-CM5A-LA
2068/03/22,9.67,2040-2069,IPSL-CM5A-LA
2068/03/23,12.65,2040-2069,IPSL-CM5A-LA
2068/03/24,0.16,2040-2069,IPSL-CM5A-LA
2068/03/25,-2.24,2040-2069,IPSL-CM5A-LA
2068/03/26,0.85,2040-2069,IPSL-CM5A-LA
2068/03/27,5.01,2040-2069,IPSL-CM5A-LA
2068/03/28,6.84,2040-2069,IPSL-CM5A-LA
2068/03/29,2.98,2040-2069,IPSL-CM5A-LA
2068/03/30,8.63,2040-2069,IPSL-CM5A-LA
2068/03/31,14.41,2040-2069,IPSL-CM5A-LA
2068/04/01,15.92,2040-2069,IPSL-CM5A-LA
2068/04/02,9.89,2040-2069,IPSL-CM5A-LA
2068/04/03,5.57,2040-2069,IPSL-CM5A-LA
2068/04/04,3.61,2040-2069,IPSL-CM5A-LA
2068/04/05,3.79,2040-2069,IPSL-CM5A-LA
2068/04/06,6.34,2040-2069,IPSL-CM5A-LA
2068/04/07,9.59,2040-2069,IPSL-CM5A-LA
2068/04/08,12.68,2040-2069,IPSL-CM5A-LA
2068/04/09,14.75,2040-2069,IPSL-CM5A-LA
2068/04/10,18.65,2040-2069,IPSL-CM5A-LA
2068/04/11,21.88,2040-2069,IPSL-CM5A-LA
2068/04/12,21.32,2040-2069,IPSL-CM5A-LA
2068/04/13,10.36,2040-2069,IPSL-CM5A-LA
2068/04/14,6.48,2040-2069,IPSL-CM5A-LA
2068/04/15,6.85,2040-2069,IPSL-CM5A-LA
2068/04/16,13.82,2040-2069,IPSL-CM5A-LA
2068/04/17,13.58,2040-2069,IPSL-CM5A-LA
2068/04/18,8.45,2040-2069,IPSL-CM5A-LA
2068/04/19,11.92,2040-2069,IPSL-CM5A-LA
2068/04/20,13.99,2040-2069,IPSL-CM5A-LA
2068/04/21,9.82,2040-2069,IPSL-CM5A-LA
2068/04/22,6.57,2040-2069,IPSL-CM5A-LA
2068/04/23,6.29,2040-2069,IPSL-CM5A-LA
2068/04/24,8.02,2040-2069,IPSL-CM5A-LA
2068/04/25,7.59,2040-2069,IPSL-CM5A-LA
2068/04/26,10.96,2040-2069,IPSL-CM5A-LA
2068/04/27,12.46,2040-2069,IPSL-CM5A-LA
2068/04/28,10.62,2040-2069,IPSL-CM5A-LA
2068/04/29,8.43,2040-2069,IPSL-CM5A-LA
2068/04/30,8.44,2040-2069,IPSL-CM5A-LA
2068/05/01,6.59,2040-2069,IPSL-CM5A-LA
2068/05/02,7.81,2040-2069,IPSL-CM5A-LA
2068/05/03,7.8,2040-2069,IPSL-CM5A-LA
2068/05/04,7.51,2040-2069,IPSL-CM5A-LA
2068/05/05,11.57,2040-2069,IPSL-CM5A-LA
2068/05/06,14.9,2040-2069,IPSL-CM5A-LA
2068/05/07,14.84,2040-2069,IPSL-CM5A-LA
2068/05/08,14.72,2040-2069,IPSL-CM5A-LA
2068/05/09,10.8,2040-2069,IPSL-CM5A-LA
2068/05/10,12.22,2040-2069,IPSL-CM5A-LA
2068/05/11,10.79,2040-2069,IPSL-CM5A-LA
2068/05/12,11.41,2040-2069,IPSL-CM5A-LA
2068/05/13,13.08,2040-2069,IPSL-CM5A-LA
2068/05/14,16,2040-2069,IPSL-CM5A-LA
2068/05/15,17.53,2040-2069,IPSL-CM5A-LA
2068/05/16,18.46,2040-2069,IPSL-CM5A-LA
2068/05/17,18.62,2040-2069,IPSL-CM5A-LA
2068/05/18,23.3,2040-2069,IPSL-CM5A-LA
2068/05/19,21.09,2040-2069,IPSL-CM5A-LA
2068/05/20,21.64,2040-2069,IPSL-CM5A-LA
2068/05/21,24.46,2040-2069,IPSL-CM5A-LA
2068/05/22,21.96,2040-2069,IPSL-CM5A-LA
2068/05/23,25.95,2040-2069,IPSL-CM5A-LA
2068/05/24,31.75,2040-2069,IPSL-CM5A-LA
2068/05/25,27.65,2040-2069,IPSL-CM5A-LA
2068/05/26,27.22,2040-2069,IPSL-CM5A-LA
2068/05/27,31.48,2040-2069,IPSL-CM5A-LA
2068/05/28,33.36,2040-2069,IPSL-CM5A-LA
2068/05/29,23.7,2040-2069,IPSL-CM5A-LA
2068/05/30,22.57,2040-2069,IPSL-CM5A-LA
2068/05/31,22.4,2040-2069,IPSL-CM5A-LA
2068/06/01,25.47,2040-2069,IPSL-CM5A-LA
2068/06/02,30.14,2040-2069,IPSL-CM5A-LA
2068/06/03,33.23,2040-2069,IPSL-CM5A-LA
2068/06/04,28.26,2040-2069,IPSL-CM5A-LA
2068/06/05,28.2,2040-2069,IPSL-CM5A-LA
2068/06/06,30.37,2040-2069,IPSL-CM5A-LA
2068/06/07,32.55,2040-2069,IPSL-CM5A-LA
2068/06/08,32.95,2040-2069,IPSL-CM5A-LA
2068/06/09,31.22,2040-2069,IPSL-CM5A-LA
2068/06/10,30.27,2040-2069,IPSL-CM5A-LA
2068/06/11,30.84,2040-2069,IPSL-CM5A-LA
2068/06/12,31.24,2040-2069,IPSL-CM5A-LA
2068/06/13,34.57,2040-2069,IPSL-CM5A-LA
2068/06/14,34.44,2040-2069,IPSL-CM5A-LA
2068/06/15,32.74,2040-2069,IPSL-CM5A-LA
2068/06/16,33.81,2040-2069,IPSL-CM5A-LA
2068/06/17,36.9,2040-2069,IPSL-CM5A-LA
2068/06/18,35.26,2040-2069,IPSL-CM5A-LA
2068/06/19,32.36,2040-2069,IPSL-CM5A-LA
2068/06/20,32.01,2040-2069,IPSL-CM5A-LA
2068/06/21,30.24,2040-2069,IPSL-CM5A-LA
2068/06/22,31.72,2040-2069,IPSL-CM5A-LA
2068/06/23,25.29,2040-2069,IPSL-CM5A-LA
2068/06/24,25.4,2040-2069,IPSL-CM5A-LA
2068/06/25,28.14,2040-2069,IPSL-CM5A-LA
2068/06/26,27.66,2040-2069,IPSL-CM5A-LA
2068/06/27,28.64,2040-2069,IPSL-CM5A-LA
2068/06/28,32.43,2040-2069,IPSL-CM5A-LA
2068/06/29,35.17,2040-2069,IPSL-CM5A-LA
2068/06/30,35.22,2040-2069,IPSL-CM5A-LA
2068/07/01,35.37,2040-2069,IPSL-CM5A-LA
2068/07/02,37.16,2040-2069,IPSL-CM5A-LA
2068/07/03,36.9,2040-2069,IPSL-CM5A-LA
2068/07/04,38.5,2040-2069,IPSL-CM5A-LA
2068/07/05,38.76,2040-2069,IPSL-CM5A-LA
2068/07/06,37.13,2040-2069,IPSL-CM5A-LA
2068/07/07,36.16,2040-2069,IPSL-CM5A-LA
2068/07/08,37.48,2040-2069,IPSL-CM5A-LA
2068/07/09,40.14,2040-2069,IPSL-CM5A-LA
2068/07/10,40.77,2040-2069,IPSL-CM5A-LA
2068/07/11,41.83,2040-2069,IPSL-CM5A-LA
2068/07/12,40.45,2040-2069,IPSL-CM5A-LA
2068/07/13,39.2,2040-2069,IPSL-CM5A-LA
2068/07/14,39.71,2040-2069,IPSL-CM5A-LA
2068/07/15,40.23,2040-2069,IPSL-CM5A-LA
2068/07/16,40.56,2040-2069,IPSL-CM5A-LA
2068/07/17,39.74,2040-2069,IPSL-CM5A-LA
2068/07/18,36.94,2040-2069,IPSL-CM5A-LA
2068/07/19,39.03,2040-2069,IPSL-CM5A-LA
2068/07/20,40.31,2040-2069,IPSL-CM5A-LA
2068/07/21,42.45,2040-2069,IPSL-CM5A-LA
2068/07/22,41.18,2040-2069,IPSL-CM5A-LA
2068/07/23,40.23,2040-2069,IPSL-CM5A-LA
2068/07/24,36,2040-2069,IPSL-CM5A-LA
2068/07/25,36.31,2040-2069,IPSL-CM5A-LA
2068/07/26,39.6,2040-2069,IPSL-CM5A-LA
2068/07/27,40.46,2040-2069,IPSL-CM5A-LA
2068/07/28,43.95,2040-2069,IPSL-CM5A-LA
2068/07/29,44.09,2040-2069,IPSL-CM5A-LA
2068/07/30,43.81,2040-2069,IPSL-CM5A-LA
2068/07/31,39.62,2040-2069,IPSL-CM5A-LA
2068/08/01,37.45,2040-2069,IPSL-CM5A-LA
2068/08/02,37.64,2040-2069,IPSL-CM5A-LA
2068/08/03,41.25,2040-2069,IPSL-CM5A-LA
2068/08/04,37.05,2040-2069,IPSL-CM5A-LA
2068/08/05,35.9,2040-2069,IPSL-CM5A-LA
2068/08/06,40,2040-2069,IPSL-CM5A-LA
2068/08/07,37.79,2040-2069,IPSL-CM5A-LA
2068/08/08,32.44,2040-2069,IPSL-CM5A-LA
2068/08/09,30.69,2040-2069,IPSL-CM5A-LA
2068/08/10,31.14,2040-2069,IPSL-CM5A-LA
2068/08/11,32.54,2040-2069,IPSL-CM5A-LA
2068/08/12,38.87,2040-2069,IPSL-CM5A-LA
2068/08/13,39.61,2040-2069,IPSL-CM5A-LA
2068/08/14,38.88,2040-2069,IPSL-CM5A-LA
2068/08/15,39.26,2040-2069,IPSL-CM5A-LA
2068/08/16,34.57,2040-2069,IPSL-CM5A-LA
2068/08/17,36.55,2040-2069,IPSL-CM5A-LA
2068/08/18,39.95,2040-2069,IPSL-CM5A-LA
2068/08/19,39.17,2040-2069,IPSL-CM5A-LA
2068/08/20,42.45,2040-2069,IPSL-CM5A-LA
2068/08/21,44.25,2040-2069,IPSL-CM5A-LA
2068/08/22,44.09,2040-2069,IPSL-CM5A-LA
2068/08/23,43.64,2040-2069,IPSL-CM5A-LA
2068/08/24,42.65,2040-2069,IPSL-CM5A-LA
2068/08/25,41.1,2040-2069,IPSL-CM5A-LA
2068/08/26,38.76,2040-2069,IPSL-CM5A-LA
2068/08/27,38.33,2040-2069,IPSL-CM5A-LA
2068/08/28,36.43,2040-2069,IPSL-CM5A-LA
2068/08/29,35.23,2040-2069,IPSL-CM5A-LA
2068/08/30,35.95,2040-2069,IPSL-CM5A-LA
2068/08/31,37.54,2040-2069,IPSL-CM5A-LA
2068/09/01,40.25,2040-2069,IPSL-CM5A-LA
2068/09/02,40.95,2040-2069,IPSL-CM5A-LA
2068/09/03,38.3,2040-2069,IPSL-CM5A-LA
2068/09/04,38.51,2040-2069,IPSL-CM5A-LA
2068/09/05,40.3,2040-2069,IPSL-CM5A-LA
2068/09/06,40.23,2040-2069,IPSL-CM5A-LA
2068/09/07,37.9,2040-2069,IPSL-CM5A-LA
2068/09/08,39.3,2040-2069,IPSL-CM5A-LA
2068/09/09,37.82,2040-2069,IPSL-CM5A-LA
2068/09/10,34.76,2040-2069,IPSL-CM5A-LA
2068/09/11,28.52,2040-2069,IPSL-CM5A-LA
2068/09/12,28.71,2040-2069,IPSL-CM5A-LA
2068/09/13,29.94,2040-2069,IPSL-CM5A-LA
2068/09/14,29.67,2040-2069,IPSL-CM5A-LA
2068/09/15,30.78,2040-2069,IPSL-CM5A-LA
2068/09/16,29.54,2040-2069,IPSL-CM5A-LA
2068/09/17,31.89,2040-2069,IPSL-CM5A-LA
2068/09/18,31.96,2040-2069,IPSL-CM5A-LA
2068/09/19,32.75,2040-2069,IPSL-CM5A-LA
2068/09/20,31.15,2040-2069,IPSL-CM5A-LA
2068/09/21,29.75,2040-2069,IPSL-CM5A-LA
2068/09/22,29.35,2040-2069,IPSL-CM5A-LA
2068/09/23,31.82,2040-2069,IPSL-CM5A-LA
2068/09/24,30.13,2040-2069,IPSL-CM5A-LA
2068/09/25,31.36,2040-2069,IPSL-CM5A-LA
2068/09/26,32.56,2040-2069,IPSL-CM5A-LA
2068/09/27,29.93,2040-2069,IPSL-CM5A-LA
2068/09/28,26.98,2040-2069,IPSL-CM5A-LA
2068/09/29,20.68,2040-2069,IPSL-CM5A-LA
2068/09/30,19.72,2040-2069,IPSL-CM5A-LA
2068/10/01,24.32,2040-2069,IPSL-CM5A-LA
2068/10/02,24.44,2040-2069,IPSL-CM5A-LA
2068/10/03,23.77,2040-2069,IPSL-CM5A-LA
2068/10/04,16.35,2040-2069,IPSL-CM5A-LA
2068/10/05,17.83,2040-2069,IPSL-CM5A-LA
2068/10/06,21.75,2040-2069,IPSL-CM5A-LA
2068/10/07,23.3,2040-2069,IPSL-CM5A-LA
2068/10/08,19.83,2040-2069,IPSL-CM5A-LA
2068/10/09,22.27,2040-2069,IPSL-CM5A-LA
2068/10/10,25.11,2040-2069,IPSL-CM5A-LA
2068/10/11,25.28,2040-2069,IPSL-CM5A-LA
2068/10/12,23.43,2040-2069,IPSL-CM5A-LA
2068/10/13,19.1,2040-2069,IPSL-CM5A-LA
2068/10/14,24.48,2040-2069,IPSL-CM5A-LA
2068/10/15,21.94,2040-2069,IPSL-CM5A-LA
