"Daily Precipitation",,,
,,,
Date,Value,"Time Period","Climate Model"
1993/07/24,0.165,1986-2005,MPI-ESM-MR
1993/07/25,0.866,1986-2005,MPI-ESM-MR
1993/07/26,0,1986-2005,MPI-ESM-MR
1993/07/27,0.857,1986-2005,MPI-ESM-MR
1993/07/28,1.137,1986-2005,MPI-ESM-MR
1993/07/29,12.432,1986-2005,MPI-ESM-MR
1993/07/30,17.657,1986-2005,MPI-ESM-MR
1993/07/31,11.504,1986-2005,MPI-ESM-MR
1993/08/01,1.815,1986-2005,MPI-ESM-MR
1993/08/02,3.398,1986-2005,MPI-ESM-MR
1993/08/03,0.341,1986-2005,MPI-ESM-MR
1993/08/04,1.199,1986-2005,MPI-ESM-MR
1993/08/05,19.808,1986-2005,MPI-ESM-MR
1993/08/06,20.057,1986-2005,MPI-ESM-MR
1993/08/07,0.276,1986-2005,MPI-ESM-MR
1993/08/08,0.246,1986-2005,MPI-ESM-MR
1993/08/09,0.003,1986-2005,MPI-ESM-MR
1993/08/10,2.428,1986-2005,MPI-ESM-MR
1993/08/11,0.003,1986-2005,MPI-ESM-MR
1993/08/12,15.149,1986-2005,MPI-ESM-MR
1993/08/13,0.554,1986-2005,MPI-ESM-MR
1993/08/14,0.626,1986-2005,MPI-ESM-MR
1993/08/15,0,1986-2005,MPI-ESM-MR
1993/08/16,0.41,1986-2005,MPI-ESM-MR
1993/08/17,21.158,1986-2005,MPI-ESM-MR
1993/08/18,0,1986-2005,MPI-ESM-MR
1993/08/19,0.813,1986-2005,MPI-ESM-MR
1993/08/20,17.544,1986-2005,MPI-ESM-MR
1993/08/21,0.014,1986-2005,MPI-ESM-MR
1993/08/22,0,1986-2005,MPI-ESM-MR
1993/08/23,0.152,1986-2005,MPI-ESM-MR
1993/08/24,0.009,1986-2005,MPI-ESM-MR
1993/08/25,2.428,1986-2005,MPI-ESM-MR
1993/08/26,1.622,1986-2005,MPI-ESM-MR
1993/08/27,33.823,1986-2005,MPI-ESM-MR
1993/08/28,0.253,1986-2005,MPI-ESM-MR
1993/08/29,1.766,1986-2005,MPI-ESM-MR
1993/08/30,0.29,1986-2005,MPI-ESM-MR
1993/08/31,24.773,1986-2005,MPI-ESM-MR
1993/09/01,19.497,1986-2005,MPI-ESM-MR
1993/09/02,0.105,1986-2005,MPI-ESM-MR
1993/09/03,0.076,1986-2005,MPI-ESM-MR
1993/09/04,0.551,1986-2005,MPI-ESM-MR
1993/09/05,3.482,1986-2005,MPI-ESM-MR
1993/09/06,6.416,1986-2005,MPI-ESM-MR
1993/09/07,23.423,1986-2005,MPI-ESM-MR
1993/09/08,1.382,1986-2005,MPI-ESM-MR
1993/09/09,0.023,1986-2005,MPI-ESM-MR
1993/09/10,0.399,1986-2005,MPI-ESM-MR
1993/09/11,1.136,1986-2005,MPI-ESM-MR
1993/09/12,0.337,1986-2005,MPI-ESM-MR
1993/09/13,3.58,1986-2005,MPI-ESM-MR
1993/09/14,0,1986-2005,MPI-ESM-MR
1993/09/15,0.938,1986-2005,MPI-ESM-MR
1993/09/16,0,1986-2005,MPI-ESM-MR
1993/09/17,0,1986-2005,MPI-ESM-MR
1993/09/18,0.176,1986-2005,MPI-ESM-MR
1993/09/19,0.124,1986-2005,MPI-ESM-MR
1993/09/20,3.273,1986-2005,MPI-ESM-MR
1993/09/21,0.169,1986-2005,MPI-ESM-MR
1993/09/22,0.327,1986-2005,MPI-ESM-MR
1993/09/23,1.386,1986-2005,MPI-ESM-MR
1993/09/24,2.441,1986-2005,MPI-ESM-MR
1993/09/25,1.333,1986-2005,MPI-ESM-MR
1993/09/26,0.02,1986-2005,MPI-ESM-MR
1993/09/27,6.181,1986-2005,MPI-ESM-MR
1993/09/28,2.667,1986-2005,MPI-ESM-MR
1993/09/29,1.347,1986-2005,MPI-ESM-MR
1993/09/30,16.326,1986-2005,MPI-ESM-MR
1993/10/01,18.288,1986-2005,MPI-ESM-MR
1993/10/02,1.889,1986-2005,MPI-ESM-MR
1993/10/03,7.57,1986-2005,MPI-ESM-MR
1993/10/04,3.036,1986-2005,MPI-ESM-MR
1993/10/05,7.207,1986-2005,MPI-ESM-MR
1993/10/06,1.141,1986-2005,MPI-ESM-MR
1993/10/07,0.42,1986-2005,MPI-ESM-MR
1993/10/08,0.062,1986-2005,MPI-ESM-MR
1993/10/09,1.613,1986-2005,MPI-ESM-MR
1993/10/10,0.028,1986-2005,MPI-ESM-MR
1993/10/11,0.002,1986-2005,MPI-ESM-MR
1993/10/12,24.754,1986-2005,MPI-ESM-MR
1993/10/13,1.05,1986-2005,MPI-ESM-MR
1993/10/14,1.47,1986-2005,MPI-ESM-MR
1993/10/15,1.271,1986-2005,MPI-ESM-MR
1993/10/16,6.443,1986-2005,MPI-ESM-MR
1993/10/17,6.801,1986-2005,MPI-ESM-MR
1993/10/18,5.47,1986-2005,MPI-ESM-MR
1993/10/19,4.444,1986-2005,MPI-ESM-MR
1993/10/20,4.008,1986-2005,MPI-ESM-MR
1993/10/21,0.212,1986-2005,MPI-ESM-MR
1993/10/22,0.036,1986-2005,MPI-ESM-MR
1993/10/23,0.422,1986-2005,MPI-ESM-MR
1993/10/24,1.113,1986-2005,MPI-ESM-MR
1993/10/25,4.133,1986-2005,MPI-ESM-MR
1993/10/26,1.708,1986-2005,MPI-ESM-MR
1993/10/27,2.902,1986-2005,MPI-ESM-MR
1993/10/28,0.467,1986-2005,MPI-ESM-MR
1993/10/29,1.566,1986-2005,MPI-ESM-MR
1993/10/30,2.078,1986-2005,MPI-ESM-MR
1993/10/31,0.911,1986-2005,MPI-ESM-MR
1993/11/01,0.215,1986-2005,MPI-ESM-MR
1993/11/02,0.01,1986-2005,MPI-ESM-MR
1993/11/03,5.643,1986-2005,MPI-ESM-MR
1993/11/04,2.618,1986-2005,MPI-ESM-MR
1993/11/05,1.982,1986-2005,MPI-ESM-MR
1993/11/06,0.008,1986-2005,MPI-ESM-MR
1993/11/07,9.423,1986-2005,MPI-ESM-MR
1993/11/08,0.912,1986-2005,MPI-ESM-MR
1993/11/09,0.001,1986-2005,MPI-ESM-MR
1993/11/10,0.745,1986-2005,MPI-ESM-MR
1993/11/11,1.582,1986-2005,MPI-ESM-MR
1993/11/12,0.094,1986-2005,MPI-ESM-MR
1993/11/13,0.896,1986-2005,MPI-ESM-MR
1993/11/14,1.549,1986-2005,MPI-ESM-MR
1993/11/15,0.239,1986-2005,MPI-ESM-MR
1993/11/16,1.488,1986-2005,MPI-ESM-MR
1993/11/17,0.703,1986-2005,MPI-ESM-MR
1993/11/18,4.193,1986-2005,MPI-ESM-MR
1993/11/19,0.639,1986-2005,MPI-ESM-MR
1993/11/20,0.274,1986-2005,MPI-ESM-MR
1993/11/21,0.857,1986-2005,MPI-ESM-MR
1993/11/22,0.008,1986-2005,MPI-ESM-MR
1993/11/23,0.07,1986-2005,MPI-ESM-MR
1993/11/24,2.307,1986-2005,MPI-ESM-MR
1993/11/25,0.14,1986-2005,MPI-ESM-MR
1993/11/26,0,1986-2005,MPI-ESM-MR
1993/11/27,5.36,1986-2005,MPI-ESM-MR
1993/11/28,4.646,1986-2005,MPI-ESM-MR
1993/11/29,0.4,1986-2005,MPI-ESM-MR
1993/11/30,0,1986-2005,MPI-ESM-MR
1993/12/01,8.339,1986-2005,MPI-ESM-MR
1993/12/02,1.678,1986-2005,MPI-ESM-MR
1993/12/03,0.006,1986-2005,MPI-ESM-MR
1993/12/04,0.008,1986-2005,MPI-ESM-MR
1993/12/05,0.001,1986-2005,MPI-ESM-MR
1993/12/06,27.044,1986-2005,MPI-ESM-MR
1993/12/07,0.301,1986-2005,MPI-ESM-MR
1993/12/08,0.081,1986-2005,MPI-ESM-MR
1993/12/09,0.313,1986-2005,MPI-ESM-MR
1993/12/10,0.711,1986-2005,MPI-ESM-MR
1993/12/11,0.705,1986-2005,MPI-ESM-MR
1993/12/12,0.08,1986-2005,MPI-ESM-MR
1993/12/13,0.084,1986-2005,MPI-ESM-MR
1993/12/14,1.146,1986-2005,MPI-ESM-MR
1993/12/15,2.121,1986-2005,MPI-ESM-MR
1993/12/16,0.511,1986-2005,MPI-ESM-MR
1993/12/17,1.423,1986-2005,MPI-ESM-MR
1993/12/18,2.486,1986-2005,MPI-ESM-MR
1993/12/19,0.003,1986-2005,MPI-ESM-MR
1993/12/20,0,1986-2005,MPI-ESM-MR
1993/12/21,0.013,1986-2005,MPI-ESM-MR
1993/12/22,0.064,1986-2005,MPI-ESM-MR
1993/12/23,0.007,1986-2005,MPI-ESM-MR
1993/12/24,0.03,1986-2005,MPI-ESM-MR
1993/12/25,1.185,1986-2005,MPI-ESM-MR
1993/12/26,5.448,1986-2005,MPI-ESM-MR
1993/12/27,0.002,1986-2005,MPI-ESM-MR
1993/12/28,4.944,1986-2005,MPI-ESM-MR
1993/12/29,5.152,1986-2005,MPI-ESM-MR
1993/12/30,1.441,1986-2005,MPI-ESM-MR
1993/12/31,1.493,1986-2005,MPI-ESM-MR
1994/01/01,1.402,1986-2005,MPI-ESM-MR
1994/01/02,2.633,1986-2005,MPI-ESM-MR
1994/01/03,0.012,1986-2005,MPI-ESM-MR
1994/01/04,0,1986-2005,MPI-ESM-MR
1994/01/05,19.974,1986-2005,MPI-ESM-MR
1994/01/06,0.07,1986-2005,MPI-ESM-MR
1994/01/07,0.274,1986-2005,MPI-ESM-MR
1994/01/08,0.14,1986-2005,MPI-ESM-MR
1994/01/09,0.114,1986-2005,MPI-ESM-MR
1994/01/10,3.358,1986-2005,MPI-ESM-MR
1994/01/11,2.587,1986-2005,MPI-ESM-MR
1994/01/12,0.005,1986-2005,MPI-ESM-MR
1994/01/13,0.002,1986-2005,MPI-ESM-MR
1994/01/14,0,1986-2005,MPI-ESM-MR
1994/01/15,0,1986-2005,MPI-ESM-MR
1994/01/16,2.142,1986-2005,MPI-ESM-MR
1994/01/17,1.651,1986-2005,MPI-ESM-MR
1994/01/18,0.378,1986-2005,MPI-ESM-MR
1994/01/19,0.491,1986-2005,MPI-ESM-MR
1994/01/20,0.145,1986-2005,MPI-ESM-MR
1994/01/21,0.038,1986-2005,MPI-ESM-MR
1994/01/22,0.318,1986-2005,MPI-ESM-MR
1994/01/23,0.241,1986-2005,MPI-ESM-MR
1994/01/24,1.86,1986-2005,MPI-ESM-MR
1994/01/25,3.358,1986-2005,MPI-ESM-MR
1994/01/26,0.72,1986-2005,MPI-ESM-MR
1994/01/27,0.041,1986-2005,MPI-ESM-MR
1994/01/28,2.076,1986-2005,MPI-ESM-MR
1994/01/29,0.602,1986-2005,MPI-ESM-MR
1994/01/30,0.013,1986-2005,MPI-ESM-MR
1994/01/31,0,1986-2005,MPI-ESM-MR
1994/02/01,0,1986-2005,MPI-ESM-MR
1994/02/02,0.003,1986-2005,MPI-ESM-MR
1994/02/03,10.901,1986-2005,MPI-ESM-MR
1994/02/04,0.025,1986-2005,MPI-ESM-MR
1994/02/05,2.032,1986-2005,MPI-ESM-MR
1994/02/06,3.832,1986-2005,MPI-ESM-MR
1994/02/07,3.825,1986-2005,MPI-ESM-MR
1994/02/08,2.419,1986-2005,MPI-ESM-MR
1994/02/09,7.841,1986-2005,MPI-ESM-MR
1994/02/10,0.849,1986-2005,MPI-ESM-MR
1994/02/11,0.247,1986-2005,MPI-ESM-MR
1994/02/12,10.195,1986-2005,MPI-ESM-MR
1994/02/13,0.282,1986-2005,MPI-ESM-MR
1994/02/14,0.024,1986-2005,MPI-ESM-MR
1994/02/15,0.322,1986-2005,MPI-ESM-MR
1994/02/16,0.328,1986-2005,MPI-ESM-MR
1994/02/17,0.075,1986-2005,MPI-ESM-MR
1994/02/18,0,1986-2005,MPI-ESM-MR
1994/02/19,0,1986-2005,MPI-ESM-MR
1994/02/20,6.579,1986-2005,MPI-ESM-MR
1994/02/21,1.098,1986-2005,MPI-ESM-MR
1994/02/22,0.218,1986-2005,MPI-ESM-MR
1994/02/23,0.447,1986-2005,MPI-ESM-MR
1994/02/24,3.883,1986-2005,MPI-ESM-MR
1994/02/25,5.017,1986-2005,MPI-ESM-MR
1994/02/26,0,1986-2005,MPI-ESM-MR
1994/02/27,9.802,1986-2005,MPI-ESM-MR
1994/02/28,1.569,1986-2005,MPI-ESM-MR
1994/03/01,0,1986-2005,MPI-ESM-MR
1994/03/02,0.206,1986-2005,MPI-ESM-MR
1994/03/03,0.11,1986-2005,MPI-ESM-MR
1994/03/04,0.002,1986-2005,MPI-ESM-MR
1994/03/05,0.001,1986-2005,MPI-ESM-MR
1994/03/06,0.102,1986-2005,MPI-ESM-MR
1994/03/07,0.985,1986-2005,MPI-ESM-MR
1994/03/08,0.521,1986-2005,MPI-ESM-MR
1994/03/09,19.488,1986-2005,MPI-ESM-MR
1994/03/10,17.764,1986-2005,MPI-ESM-MR
1994/03/11,5.751,1986-2005,MPI-ESM-MR
1994/03/12,1.675,1986-2005,MPI-ESM-MR
1994/03/13,2.242,1986-2005,MPI-ESM-MR
1994/03/14,0.023,1986-2005,MPI-ESM-MR
1994/03/15,0.001,1986-2005,MPI-ESM-MR
1994/03/16,0,1986-2005,MPI-ESM-MR
1994/03/17,0.004,1986-2005,MPI-ESM-MR
1994/03/18,0.006,1986-2005,MPI-ESM-MR
1994/03/19,0.003,1986-2005,MPI-ESM-MR
1994/03/20,0.958,1986-2005,MPI-ESM-MR
1994/03/21,0.638,1986-2005,MPI-ESM-MR
1994/03/22,0.118,1986-2005,MPI-ESM-MR
1994/03/23,7.576,1986-2005,MPI-ESM-MR
1994/03/24,0.317,1986-2005,MPI-ESM-MR
1994/03/25,1.437,1986-2005,MPI-ESM-MR
1994/03/26,8.05,1986-2005,MPI-ESM-MR
1994/03/27,0.004,1986-2005,MPI-ESM-MR
1994/03/28,19.093,1986-2005,MPI-ESM-MR
1994/03/29,21.296,1986-2005,MPI-ESM-MR
1994/03/30,14.705,1986-2005,MPI-ESM-MR
1994/03/31,9.897,1986-2005,MPI-ESM-MR
1994/04/01,1.261,1986-2005,MPI-ESM-MR
1994/04/02,0.287,1986-2005,MPI-ESM-MR
1994/04/03,0,1986-2005,MPI-ESM-MR
1994/04/04,0,1986-2005,MPI-ESM-MR
1994/04/05,0,1986-2005,MPI-ESM-MR
1994/04/06,0,1986-2005,MPI-ESM-MR
1994/04/07,0.682,1986-2005,MPI-ESM-MR
1994/04/08,0.78,1986-2005,MPI-ESM-MR
1994/04/09,0.227,1986-2005,MPI-ESM-MR
1994/04/10,4.236,1986-2005,MPI-ESM-MR
1994/04/11,11.615,1986-2005,MPI-ESM-MR
1994/04/12,1.778,1986-2005,MPI-ESM-MR
1994/04/13,0.352,1986-2005,MPI-ESM-MR
1994/04/14,0,1986-2005,MPI-ESM-MR
1994/04/15,0,1986-2005,MPI-ESM-MR
1994/04/16,8.179,1986-2005,MPI-ESM-MR
1994/04/17,10.651,1986-2005,MPI-ESM-MR
1994/04/18,0.037,1986-2005,MPI-ESM-MR
1994/04/19,5.485,1986-2005,MPI-ESM-MR
1994/04/20,2.048,1986-2005,MPI-ESM-MR
1994/04/21,0.278,1986-2005,MPI-ESM-MR
1994/04/22,15.595,1986-2005,MPI-ESM-MR
1994/04/23,1.818,1986-2005,MPI-ESM-MR
1994/04/24,0.121,1986-2005,MPI-ESM-MR
1994/04/25,1.413,1986-2005,MPI-ESM-MR
1994/04/26,0.018,1986-2005,MPI-ESM-MR
1994/04/27,7.834,1986-2005,MPI-ESM-MR
1994/04/28,0.461,1986-2005,MPI-ESM-MR
1994/04/29,7.346,1986-2005,MPI-ESM-MR
1994/04/30,6.41,1986-2005,MPI-ESM-MR
1994/05/01,32.584,1986-2005,MPI-ESM-MR
1994/05/02,38.105,1986-2005,MPI-ESM-MR
1994/05/03,4.128,1986-2005,MPI-ESM-MR
1994/05/04,0.395,1986-2005,MPI-ESM-MR
1994/05/05,0.239,1986-2005,MPI-ESM-MR
1994/05/06,0,1986-2005,MPI-ESM-MR
1994/05/07,2.485,1986-2005,MPI-ESM-MR
1994/05/08,0.433,1986-2005,MPI-ESM-MR
1994/05/09,0.031,1986-2005,MPI-ESM-MR
1994/05/10,21.9,1986-2005,MPI-ESM-MR
1994/05/11,2.475,1986-2005,MPI-ESM-MR
1994/05/12,1.585,1986-2005,MPI-ESM-MR
1994/05/13,1.24,1986-2005,MPI-ESM-MR
1994/05/14,3.15,1986-2005,MPI-ESM-MR
1994/05/15,2.836,1986-2005,MPI-ESM-MR
1994/05/16,3.232,1986-2005,MPI-ESM-MR
1994/05/17,7.445,1986-2005,MPI-ESM-MR
1994/05/18,0.035,1986-2005,MPI-ESM-MR
1994/05/19,0.002,1986-2005,MPI-ESM-MR
1994/05/20,0,1986-2005,MPI-ESM-MR
1994/05/21,1.219,1986-2005,MPI-ESM-MR
1994/05/22,45.144,1986-2005,MPI-ESM-MR
1994/05/23,1.405,1986-2005,MPI-ESM-MR
1994/05/24,13.971,1986-2005,MPI-ESM-MR
1994/05/25,3.937,1986-2005,MPI-ESM-MR
1994/05/26,1.535,1986-2005,MPI-ESM-MR
1994/05/27,1.201,1986-2005,MPI-ESM-MR
1994/05/28,1.537,1986-2005,MPI-ESM-MR
1994/05/29,0,1986-2005,MPI-ESM-MR
1994/05/30,0.169,1986-2005,MPI-ESM-MR
1994/05/31,0.156,1986-2005,MPI-ESM-MR
1994/06/01,0,1986-2005,MPI-ESM-MR
1994/06/02,0,1986-2005,MPI-ESM-MR
1994/06/03,0.552,1986-2005,MPI-ESM-MR
1994/06/04,5.332,1986-2005,MPI-ESM-MR
1994/06/05,1.826,1986-2005,MPI-ESM-MR
1994/06/06,0.272,1986-2005,MPI-ESM-MR
1994/06/07,1.541,1986-2005,MPI-ESM-MR
1994/06/08,1.671,1986-2005,MPI-ESM-MR
1994/06/09,42.316,1986-2005,MPI-ESM-MR
1994/06/10,7.87,1986-2005,MPI-ESM-MR
1994/06/11,4.714,1986-2005,MPI-ESM-MR
1994/06/12,5.313,1986-2005,MPI-ESM-MR
1994/06/13,0.032,1986-2005,MPI-ESM-MR
1994/06/14,0,1986-2005,MPI-ESM-MR
1994/06/15,24.682,1986-2005,MPI-ESM-MR
1994/06/16,0.629,1986-2005,MPI-ESM-MR
1994/06/17,5.937,1986-2005,MPI-ESM-MR
1994/06/18,0,1986-2005,MPI-ESM-MR
1994/06/19,0,1986-2005,MPI-ESM-MR
1994/06/20,6.035,1986-2005,MPI-ESM-MR
1994/06/21,27.664,1986-2005,MPI-ESM-MR
1994/06/22,39.316,1986-2005,MPI-ESM-MR
1994/06/23,9.81,1986-2005,MPI-ESM-MR
1994/06/24,6.806,1986-2005,MPI-ESM-MR
1994/06/25,16.433,1986-2005,MPI-ESM-MR
1994/06/26,0.758,1986-2005,MPI-ESM-MR
1994/06/27,3.957,1986-2005,MPI-ESM-MR
1994/06/28,13.845,1986-2005,MPI-ESM-MR
1994/06/29,13.026,1986-2005,MPI-ESM-MR
1994/06/30,4.607,1986-2005,MPI-ESM-MR
1994/07/01,0.994,1986-2005,MPI-ESM-MR
1994/07/02,0.487,1986-2005,MPI-ESM-MR
1994/07/03,0.011,1986-2005,MPI-ESM-MR
1994/07/04,22.165,1986-2005,MPI-ESM-MR
1994/07/05,2.993,1986-2005,MPI-ESM-MR
1994/07/06,22.066,1986-2005,MPI-ESM-MR
1994/07/07,3.5,1986-2005,MPI-ESM-MR
1994/07/08,0,1986-2005,MPI-ESM-MR
1994/07/09,0.525,1986-2005,MPI-ESM-MR
1994/07/10,10.569,1986-2005,MPI-ESM-MR
1994/07/11,4.392,1986-2005,MPI-ESM-MR
1994/07/12,1.661,1986-2005,MPI-ESM-MR
1994/07/13,0.477,1986-2005,MPI-ESM-MR
1994/07/14,1.863,1986-2005,MPI-ESM-MR
1994/07/15,0.001,1986-2005,MPI-ESM-MR
1994/07/16,1.089,1986-2005,MPI-ESM-MR
1994/07/17,38.547,1986-2005,MPI-ESM-MR
1994/07/18,0.272,1986-2005,MPI-ESM-MR
1994/07/19,0,1986-2005,MPI-ESM-MR
1994/07/20,0,1986-2005,MPI-ESM-MR
1994/07/21,15.789,1986-2005,MPI-ESM-MR
1994/07/22,5.017,1986-2005,MPI-ESM-MR
1994/07/23,0,1986-2005,MPI-ESM-MR
1994/07/24,0.039,1986-2005,MPI-ESM-MR
1994/07/25,24.12,1986-2005,MPI-ESM-MR
1994/07/26,10.025,1986-2005,MPI-ESM-MR
1994/07/27,29.11,1986-2005,MPI-ESM-MR
1994/07/28,0.565,1986-2005,MPI-ESM-MR
1994/07/29,8.082,1986-2005,MPI-ESM-MR
1994/07/30,0.259,1986-2005,MPI-ESM-MR
1994/07/31,3.922,1986-2005,MPI-ESM-MR
1994/08/01,11.389,1986-2005,MPI-ESM-MR
1994/08/02,1.488,1986-2005,MPI-ESM-MR
1994/08/03,2.05,1986-2005,MPI-ESM-MR
1994/08/04,0.012,1986-2005,MPI-ESM-MR
1994/08/05,26.638,1986-2005,MPI-ESM-MR
1994/08/06,0.151,1986-2005,MPI-ESM-MR
1994/08/07,10.132,1986-2005,MPI-ESM-MR
1994/08/08,0.684,1986-2005,MPI-ESM-MR
1994/08/09,12.812,1986-2005,MPI-ESM-MR
1994/08/10,2.263,1986-2005,MPI-ESM-MR
1994/08/11,4.838,1986-2005,MPI-ESM-MR
1994/08/12,0.048,1986-2005,MPI-ESM-MR
1994/08/13,0.072,1986-2005,MPI-ESM-MR
1994/08/14,0.636,1986-2005,MPI-ESM-MR
1994/08/15,0.597,1986-2005,MPI-ESM-MR
1994/08/16,0.042,1986-2005,MPI-ESM-MR
1994/08/17,0.161,1986-2005,MPI-ESM-MR
1994/08/18,14.876,1986-2005,MPI-ESM-MR
1994/08/19,0,1986-2005,MPI-ESM-MR
1994/08/20,3.982,1986-2005,MPI-ESM-MR
1994/08/21,0,1986-2005,MPI-ESM-MR
1994/08/22,0,1986-2005,MPI-ESM-MR
1994/08/23,0.873,1986-2005,MPI-ESM-MR
1994/08/24,11.603,1986-2005,MPI-ESM-MR
1994/08/25,1.356,1986-2005,MPI-ESM-MR
1994/08/26,2.307,1986-2005,MPI-ESM-MR
1994/08/27,26.585,1986-2005,MPI-ESM-MR
1994/08/28,7.214,1986-2005,MPI-ESM-MR
1994/08/29,2.244,1986-2005,MPI-ESM-MR
1994/08/30,1.138,1986-2005,MPI-ESM-MR
1994/08/31,0.013,1986-2005,MPI-ESM-MR
1994/09/01,0.113,1986-2005,MPI-ESM-MR
1994/09/02,0.014,1986-2005,MPI-ESM-MR
1994/09/03,17.557,1986-2005,MPI-ESM-MR
1994/09/04,0.016,1986-2005,MPI-ESM-MR
1994/09/05,0.284,1986-2005,MPI-ESM-MR
1994/09/06,0,1986-2005,MPI-ESM-MR
1994/09/07,5.709,1986-2005,MPI-ESM-MR
1994/09/08,4.258,1986-2005,MPI-ESM-MR
1994/09/09,0.002,1986-2005,MPI-ESM-MR
1994/09/10,17.31,1986-2005,MPI-ESM-MR
1994/09/11,1.925,1986-2005,MPI-ESM-MR
1994/09/12,0.768,1986-2005,MPI-ESM-MR
1994/09/13,0.117,1986-2005,MPI-ESM-MR
1994/09/14,21.801,1986-2005,MPI-ESM-MR
1994/09/15,2.087,1986-2005,MPI-ESM-MR
1994/09/16,0.176,1986-2005,MPI-ESM-MR
1994/09/17,1.354,1986-2005,MPI-ESM-MR
1994/09/18,9.519,1986-2005,MPI-ESM-MR
1994/09/19,6.445,1986-2005,MPI-ESM-MR
1994/09/20,0.442,1986-2005,MPI-ESM-MR
1994/09/21,36.31,1986-2005,MPI-ESM-MR
1994/09/22,2.284,1986-2005,MPI-ESM-MR
1994/09/23,0.096,1986-2005,MPI-ESM-MR
1994/09/24,6.623,1986-2005,MPI-ESM-MR
1994/09/25,5.929,1986-2005,MPI-ESM-MR
1994/09/26,4.564,1986-2005,MPI-ESM-MR
1994/09/27,1.359,1986-2005,MPI-ESM-MR
1994/09/28,0.001,1986-2005,MPI-ESM-MR
1994/09/29,0,1986-2005,MPI-ESM-MR
1994/09/30,1.108,1986-2005,MPI-ESM-MR
1994/10/01,54.275,1986-2005,MPI-ESM-MR
1994/10/02,0.224,1986-2005,MPI-ESM-MR
1994/10/03,2.569,1986-2005,MPI-ESM-MR
1994/10/04,0.752,1986-2005,MPI-ESM-MR
1994/10/05,0,1986-2005,MPI-ESM-MR
1994/10/06,0,1986-2005,MPI-ESM-MR
1994/10/07,0,1986-2005,MPI-ESM-MR
1994/10/08,0,1986-2005,MPI-ESM-MR
1994/10/09,13.371,1986-2005,MPI-ESM-MR
1994/10/10,2.058,1986-2005,MPI-ESM-MR
1994/10/11,0.537,1986-2005,MPI-ESM-MR
1994/10/12,0.369,1986-2005,MPI-ESM-MR
1994/10/13,0,1986-2005,MPI-ESM-MR
1994/10/14,0,1986-2005,MPI-ESM-MR
1994/10/15,0.14,1986-2005,MPI-ESM-MR
1994/10/16,0.225,1986-2005,MPI-ESM-MR
1994/10/17,0.019,1986-2005,MPI-ESM-MR
1994/10/18,1.774,1986-2005,MPI-ESM-MR
1994/10/19,1.371,1986-2005,MPI-ESM-MR
1994/10/20,0.073,1986-2005,MPI-ESM-MR
1994/10/21,4.799,1986-2005,MPI-ESM-MR
1994/10/22,2.154,1986-2005,MPI-ESM-MR
1994/10/23,0.006,1986-2005,MPI-ESM-MR
1994/10/24,0,1986-2005,MPI-ESM-MR
1994/10/25,0.419,1986-2005,MPI-ESM-MR
1994/10/26,0.001,1986-2005,MPI-ESM-MR
1994/10/27,1.241,1986-2005,MPI-ESM-MR
1994/10/28,0.01,1986-2005,MPI-ESM-MR
1994/10/29,0.12,1986-2005,MPI-ESM-MR
1994/10/30,0,1986-2005,MPI-ESM-MR
1994/10/31,0.001,1986-2005,MPI-ESM-MR
1994/11/01,11.231,1986-2005,MPI-ESM-MR
1994/11/02,0.467,1986-2005,MPI-ESM-MR
1994/11/03,0,1986-2005,MPI-ESM-MR
1994/11/04,1.226,1986-2005,MPI-ESM-MR
1994/11/05,1.639,1986-2005,MPI-ESM-MR
1994/11/06,5.436,1986-2005,MPI-ESM-MR
1994/11/07,2.207,1986-2005,MPI-ESM-MR
1994/11/08,1.903,1986-2005,MPI-ESM-MR
1994/11/09,1.044,1986-2005,MPI-ESM-MR
1994/11/10,0.27,1986-2005,MPI-ESM-MR
1994/11/11,0.031,1986-2005,MPI-ESM-MR
1994/11/12,0.357,1986-2005,MPI-ESM-MR
1994/11/13,5.487,1986-2005,MPI-ESM-MR
1994/11/14,13.782,1986-2005,MPI-ESM-MR
1994/11/15,0.178,1986-2005,MPI-ESM-MR
1994/11/16,0.373,1986-2005,MPI-ESM-MR
1994/11/17,0.149,1986-2005,MPI-ESM-MR
1994/11/18,0,1986-2005,MPI-ESM-MR
1994/11/19,0.885,1986-2005,MPI-ESM-MR
1994/11/20,4.124,1986-2005,MPI-ESM-MR
1994/11/21,0.045,1986-2005,MPI-ESM-MR
1994/11/22,3.261,1986-2005,MPI-ESM-MR
1994/11/23,0.695,1986-2005,MPI-ESM-MR
1994/11/24,1.211,1986-2005,MPI-ESM-MR
1994/11/25,10.463,1986-2005,MPI-ESM-MR
1994/11/26,2.505,1986-2005,MPI-ESM-MR
1994/11/27,0.051,1986-2005,MPI-ESM-MR
1994/11/28,1.624,1986-2005,MPI-ESM-MR
1994/11/29,10.052,1986-2005,MPI-ESM-MR
1994/11/30,1.311,1986-2005,MPI-ESM-MR
1994/12/01,1.599,1986-2005,MPI-ESM-MR
1994/12/02,0.09,1986-2005,MPI-ESM-MR
1994/12/03,14.263,1986-2005,MPI-ESM-MR
1994/12/04,0.311,1986-2005,MPI-ESM-MR
1994/12/05,0.011,1986-2005,MPI-ESM-MR
1994/12/06,0.322,1986-2005,MPI-ESM-MR
1994/12/07,2.771,1986-2005,MPI-ESM-MR
